user_id,item_id,event_type,watch_seconds,timestamp
u13,i27,play,184,2025-01-18T05:31:00
u16,i203,play,1160,2025-01-28T09:18:00
u207,i236,play,3595,2025-01-27T11:38:00
u37,i51,play,334,2025-02-16T20:37:00
u76,i56,play,3385,2025-02-06T10:47:00
u160,i98,play,1654,2025-01-21T17:24:00
u98,i170,like,1296,2025-02-05T10:55:00
u133,i147,play,2391,2025-01-04T03:58:00
u151,i150,complete,2317,2025-02-15T13:37:00
u16,i213,play,2687,2025-02-28T17:44:00
u111,i124,play,1435,2025-01-24T11:05:00
u70,i9,like,722,2025-01-16T05:18:00
u138,i199,play,1071,2025-01-19T07:58:00
u163,i97,play,2330,2025-01-12T12:43:00
u6,i138,play,2311,2025-01-07T21:51:00
u104,i189,play,502,2025-02-27T19:03:00
u91,i139,pause,132,2025-02-27T19:43:00
u2,i197,like,1657,2025-02-24T22:00:00
u86,i256,play,786,2025-01-25T03:33:00
u186,i139,play,2966,2025-02-26T22:46:00
u178,i210,play,2653,2025-02-25T09:17:00
u84,i167,play,2214,2025-02-15T16:31:00
u45,i19,play,354,2025-01-25T07:17:00
u166,i148,skip,19,2025-02-22T00:08:00
u175,i80,skip,34,2025-02-18T21:09:00
u171,i49,play,579,2025-01-09T14:48:00
u103,i113,skip,32,2025-01-03T12:36:00
u158,i149,play,2543,2025-02-23T10:29:00
u2,i96,play,3180,2025-01-23T03:08:00
u178,i104,complete,3079,2025-02-19T18:46:00
u65,i99,play,335,2025-02-05T19:27:00
u61,i27,play,1322,2025-02-11T13:45:00
u72,i28,play,955,2025-02-11T20:31:00
u50,i192,complete,1303,2025-02-19T22:02:00
u87,i166,play,3513,2025-01-08T03:29:00
u68,i41,play,1336,2025-01-09T09:31:00
u45,i163,complete,3076,2025-01-18T08:01:00
u94,i200,like,2155,2025-01-18T01:36:00
u139,i184,save,87,2025-01-16T16:58:00
u113,i134,like,1117,2025-02-19T22:03:00
u66,i161,skip,19,2025-02-17T00:21:00
u190,i194,like,3071,2025-02-20T18:05:00
u184,i59,complete,1356,2025-02-14T13:56:00
u11,i142,play,2080,2025-01-08T13:25:00
u217,i7,pause,287,2025-02-11T00:44:00
u200,i146,save,54,2025-01-03T05:12:00
u143,i113,complete,3470,2025-02-24T11:03:00
u205,i220,play,2740,2025-01-07T16:46:00
u109,i93,skip,27,2025-01-09T21:05:00
u166,i185,complete,1228,2025-01-26T13:12:00
u181,i212,play,2517,2025-01-22T23:29:00
u187,i233,complete,1160,2025-02-19T20:16:00
u177,i248,pause,83,2025-01-24T22:33:00
u6,i17,play,1843,2025-01-24T07:32:00
u34,i165,play,2087,2025-02-16T14:10:00
u107,i220,play,3527,2025-02-17T12:13:00
u1,i50,play,1844,2025-01-06T22:15:00
u140,i171,complete,1876,2025-01-15T04:06:00
u93,i198,save,35,2025-02-28T00:05:00
u94,i129,play,1522,2025-01-31T23:58:00
u204,i2,complete,911,2025-02-06T01:29:00
u114,i190,play,2972,2025-02-21T11:34:00
u115,i197,complete,1675,2025-02-03T06:17:00
u118,i61,skip,30,2025-02-06T11:54:00
u213,i11,complete,3009,2025-02-16T22:28:00
u134,i175,like,860,2025-02-05T23:45:00
u115,i233,like,992,2025-03-01T23:39:00
u212,i104,play,497,2025-01-20T09:24:00
u220,i187,pause,245,2025-01-09T09:45:00
u208,i77,play,2801,2025-01-04T03:41:00
u33,i223,play,2172,2025-01-29T23:09:00
u71,i98,play,2166,2025-01-11T09:59:00
u88,i146,complete,2931,2025-01-20T05:47:00
u94,i110,skip,38,2025-02-22T16:48:00
u196,i89,pause,299,2025-01-27T10:10:00
u175,i205,play,1591,2025-02-20T10:55:00
u189,i71,play,2148,2025-02-20T05:35:00
u192,i39,play,2771,2025-01-12T05:56:00
u49,i62,like,1008,2025-02-01T11:07:00
u207,i198,pause,295,2025-01-07T23:36:00
u164,i242,play,3478,2025-01-29T06:34:00
u152,i18,like,2592,2025-01-30T14:21:00
u103,i221,play,2596,2025-02-03T15:04:00
u160,i160,like,834,2025-01-31T20:13:00
u103,i223,like,1500,2025-02-21T03:03:00
u206,i137,play,300,2025-01-28T21:49:00
u153,i160,play,2062,2025-02-05T10:07:00
u124,i55,save,105,2025-01-23T19:55:00
u162,i94,play,2262,2025-01-22T21:57:00
u201,i227,play,204,2025-02-03T04:06:00
u115,i224,complete,170,2025-01-05T05:15:00
u98,i254,save,136,2025-02-19T16:23:00
u120,i190,play,2280,2025-01-18T03:54:00
u186,i79,complete,2421,2025-01-11T14:41:00
u91,i109,complete,2695,2025-02-24T21:56:00
u158,i184,skip,24,2025-02-07T12:47:00
u175,i165,play,3599,2025-01-10T02:34:00
u131,i37,play,759,2025-02-05T10:26:00
u170,i182,skip,22,2025-01-24T19:30:00
u8,i174,skip,21,2025-01-15T16:41:00
u3,i40,play,236,2025-01-16T03:00:00
u35,i164,skip,16,2025-01-08T03:15:00
u49,i14,play,2731,2025-01-19T02:14:00
u55,i244,play,2385,2025-01-25T23:00:00
u2,i257,play,3475,2025-02-25T06:45:00
u218,i68,skip,27,2025-01-23T13:19:00
u164,i126,play,1546,2025-01-22T07:42:00
u73,i204,save,64,2025-02-24T17:29:00
u219,i154,skip,11,2025-02-10T00:31:00
u189,i128,skip,23,2025-01-13T02:37:00
u203,i255,pause,122,2025-02-21T08:01:00
u100,i170,like,2142,2025-01-11T17:26:00
u48,i57,skip,38,2025-02-20T05:47:00
u100,i205,play,1115,2025-03-01T14:06:00
u115,i216,pause,99,2025-01-30T04:00:00
u128,i136,play,3137,2025-01-04T03:11:00
u23,i148,pause,261,2025-02-05T05:09:00
u84,i195,play,1353,2025-01-05T15:09:00
u164,i84,play,2547,2025-02-06T05:20:00
u47,i215,complete,2527,2025-02-26T15:10:00
u99,i5,play,2047,2025-02-26T14:33:00
u104,i145,complete,1813,2025-03-01T23:05:00
u98,i18,complete,2509,2025-02-11T05:38:00
u40,i157,complete,1015,2025-02-13T14:56:00
u120,i53,like,317,2025-02-05T11:24:00
u129,i209,play,1535,2025-02-24T15:48:00
u84,i74,play,2864,2025-01-04T02:20:00
u64,i165,play,3086,2025-01-14T14:22:00
u15,i93,play,2073,2025-02-28T16:16:00
u173,i205,pause,284,2025-02-23T18:12:00
u195,i59,skip,20,2025-02-09T09:48:00
u152,i150,complete,670,2025-02-10T20:56:00
u60,i6,pause,240,2025-01-22T09:36:00
u182,i16,play,638,2025-01-21T02:07:00
u95,i28,play,3535,2025-02-27T01:06:00
u138,i36,play,2736,2025-01-05T04:07:00
u58,i218,complete,1625,2025-02-04T01:12:00
u24,i138,save,61,2025-02-18T20:55:00
u38,i48,like,2386,2025-01-19T17:48:00
u197,i79,play,983,2025-01-24T09:49:00
u145,i201,complete,1220,2025-01-05T16:22:00
u98,i147,play,2782,2025-02-07T10:03:00
u190,i226,complete,2857,2025-01-17T13:15:00
u27,i2,complete,3325,2025-01-09T11:31:00
u142,i134,pause,172,2025-01-30T08:12:00
u219,i190,skip,19,2025-01-23T02:54:00
u121,i190,play,1160,2025-01-05T16:03:00
u217,i218,skip,19,2025-02-09T06:54:00
u26,i56,play,902,2025-02-01T08:49:00
u159,i81,pause,87,2025-01-14T14:43:00
u39,i125,skip,14,2025-01-17T14:12:00
u190,i96,play,1929,2025-02-23T12:17:00
u181,i241,play,2606,2025-02-18T05:43:00
u37,i57,save,164,2025-01-13T06:23:00
u181,i107,play,1962,2025-02-10T12:22:00
u70,i128,play,3469,2025-01-30T02:30:00
u38,i219,complete,2172,2025-02-17T16:27:00
u213,i217,play,1836,2025-02-12T13:04:00
u123,i73,like,889,2025-02-14T20:17:00
u220,i153,play,1617,2025-02-10T21:24:00
u32,i249,like,3135,2025-01-26T09:42:00
u150,i199,play,1942,2025-01-22T23:11:00
u47,i23,like,3401,2025-02-15T13:07:00
u147,i190,like,1925,2025-02-14T03:20:00
u128,i191,pause,227,2025-01-06T23:26:00
u182,i12,complete,3232,2025-02-21T21:02:00
u31,i98,play,628,2025-02-15T03:11:00
u101,i99,play,3253,2025-02-12T04:52:00
u91,i199,save,106,2025-01-20T03:46:00
u173,i162,complete,3144,2025-01-13T10:12:00
u140,i174,pause,188,2025-01-21T08:21:00
u10,i136,pause,144,2025-02-02T17:31:00
u206,i89,pause,284,2025-02-10T01:49:00
u172,i37,play,1927,2025-01-21T10:38:00
u89,i79,play,1663,2025-01-14T09:40:00
u152,i172,play,1705,2025-02-09T14:33:00
u34,i45,save,60,2025-01-14T00:11:00
u144,i212,play,1699,2025-01-13T19:44:00
u42,i111,play,3506,2025-01-12T03:48:00
u81,i31,play,673,2025-03-01T20:34:00
u174,i105,pause,84,2025-01-06T00:50:00
u44,i108,play,1094,2025-02-06T09:31:00
u18,i125,pause,181,2025-01-30T20:14:00
u172,i180,play,1419,2025-02-21T09:33:00
u17,i244,play,3233,2025-01-04T02:20:00
u147,i243,complete,1863,2025-01-29T17:55:00
u158,i198,play,1895,2025-02-22T06:10:00
u64,i67,skip,15,2025-01-11T21:24:00
u217,i6,play,456,2025-02-06T01:30:00
u202,i47,play,1008,2025-01-29T07:10:00
u5,i190,play,576,2025-01-27T20:04:00
u76,i122,pause,78,2025-02-03T16:04:00
u101,i248,like,218,2025-01-22T04:56:00
u79,i59,play,422,2025-02-18T21:02:00
u147,i226,play,876,2025-02-28T20:26:00
u82,i86,complete,2225,2025-01-20T15:16:00
u9,i12,save,42,2025-01-23T17:24:00
u69,i182,play,3229,2025-01-24T09:04:00
u44,i136,save,37,2025-01-10T11:49:00
u32,i89,like,2539,2025-02-24T08:24:00
u149,i236,play,3600,2025-02-01T11:22:00
u196,i98,skip,18,2025-02-01T16:58:00
u195,i227,save,111,2025-01-14T05:06:00
u45,i58,complete,2565,2025-02-09T07:59:00
u78,i90,play,1977,2025-02-01T20:30:00
u12,i60,pause,68,2025-01-29T21:46:00
u163,i167,play,364,2025-01-10T14:52:00
u162,i8,play,380,2025-01-11T02:53:00
u91,i191,play,2840,2025-01-01T20:11:00
u168,i184,pause,133,2025-02-10T23:35:00
u136,i71,play,1833,2025-01-21T20:24:00
u194,i138,play,2966,2025-02-28T04:55:00
u214,i28,play,855,2025-01-14T12:46:00
u55,i8,complete,2764,2025-02-11T20:17:00
u197,i253,complete,2540,2025-01-12T20:55:00
u14,i123,play,1956,2025-01-12T17:34:00
u104,i47,skip,17,2025-02-06T02:19:00
u67,i249,play,3136,2025-01-07T05:19:00
u84,i158,like,293,2025-02-27T18:33:00
u209,i155,play,2307,2025-01-22T22:37:00
u132,i85,like,1044,2025-02-20T11:22:00
u220,i13,like,2533,2025-02-27T12:59:00
u82,i16,complete,953,2025-02-20T01:07:00
u40,i88,like,1979,2025-02-10T14:39:00
u207,i224,complete,3248,2025-01-12T19:34:00
u99,i71,play,1458,2025-03-01T11:44:00
u66,i212,like,2903,2025-02-13T02:45:00
u115,i72,pause,100,2025-01-03T01:26:00
u180,i247,pause,287,2025-01-07T08:13:00
u119,i107,play,3030,2025-02-18T19:16:00
u140,i47,play,2808,2025-02-16T15:07:00
u91,i253,complete,1265,2025-02-03T04:43:00
u195,i139,skip,5,2025-01-09T07:31:00
u175,i173,save,135,2025-01-16T18:11:00
u65,i183,complete,1939,2025-01-12T13:01:00
u194,i154,complete,944,2025-01-18T09:13:00
u153,i81,complete,2770,2025-02-21T10:12:00
u79,i33,pause,94,2025-02-09T00:40:00
u189,i47,like,3318,2025-01-12T01:03:00
u63,i141,play,2916,2025-01-21T05:07:00
u73,i178,play,2606,2025-01-06T21:00:00
u123,i29,pause,203,2025-01-26T09:36:00
u87,i52,play,2405,2025-01-07T15:47:00
u205,i188,play,275,2025-01-08T23:10:00
u84,i208,complete,1728,2025-02-05T15:56:00
u64,i114,play,3577,2025-01-02T00:41:00
u70,i135,play,820,2025-01-13T08:43:00
u107,i101,play,926,2025-02-08T14:58:00
u57,i249,play,2825,2025-02-11T02:18:00
u20,i197,play,2646,2025-01-17T08:35:00
u147,i124,play,3198,2025-02-18T15:05:00
u57,i43,play,1602,2025-02-13T22:57:00
u207,i6,like,192,2025-02-02T22:58:00
u180,i238,save,128,2025-02-11T08:53:00
u1,i194,complete,3012,2025-02-12T14:28:00
u48,i237,play,3305,2025-02-17T11:47:00
u218,i226,play,2629,2025-01-12T00:12:00
u75,i118,play,1324,2025-01-30T03:59:00
u12,i189,complete,384,2025-01-10T05:55:00
u208,i34,play,1561,2025-02-28T01:16:00
u117,i111,play,2570,2025-01-25T04:23:00
u16,i77,skip,33,2025-02-07T20:02:00
u52,i159,skip,30,2025-03-01T21:49:00
u182,i211,complete,558,2025-02-13T12:15:00
u151,i101,play,1215,2025-02-09T03:06:00
u149,i131,like,2383,2025-02-15T19:04:00
u164,i163,like,376,2025-01-12T19:41:00
u138,i84,skip,31,2025-01-19T04:51:00
u17,i70,pause,275,2025-01-07T13:06:00
u148,i32,play,3307,2025-03-01T23:10:00
u183,i138,complete,1572,2025-02-08T23:04:00
u79,i166,play,412,2025-01-20T09:37:00
u112,i86,pause,164,2025-01-08T02:27:00
u144,i192,play,2440,2025-02-02T05:11:00
u167,i202,pause,137,2025-02-17T09:53:00
u80,i217,save,138,2025-01-09T11:20:00
u148,i88,like,2650,2025-01-24T01:25:00
u159,i7,play,1366,2025-02-08T19:19:00
u160,i8,like,184,2025-02-27T16:30:00
u71,i166,play,3118,2025-02-19T09:37:00
u169,i175,complete,1696,2025-02-27T08:59:00
u210,i112,pause,229,2025-02-02T13:36:00
u148,i94,play,129,2025-01-29T14:09:00
u205,i192,play,1177,2025-01-29T06:56:00
u49,i4,skip,10,2025-01-17T22:06:00
u209,i125,pause,187,2025-02-22T08:54:00
u88,i33,complete,833,2025-01-22T13:27:00
u104,i184,play,1151,2025-02-02T20:56:00
u125,i134,play,2730,2025-02-03T05:39:00
u8,i205,play,1155,2025-01-22T12:02:00
u154,i127,play,3203,2025-01-25T06:04:00
u154,i35,complete,3012,2025-01-18T03:30:00
u97,i75,play,1413,2025-02-18T10:39:00
u111,i28,play,749,2025-01-26T02:59:00
u27,i143,play,2556,2025-01-04T01:57:00
u217,i29,play,398,2025-01-18T20:46:00
u59,i154,play,1922,2025-02-15T05:25:00
u48,i13,play,1429,2025-01-05T23:33:00
u69,i173,pause,104,2025-02-05T19:51:00
u205,i75,save,123,2025-01-16T22:18:00
u31,i8,pause,93,2025-02-15T10:25:00
u202,i108,pause,232,2025-02-10T16:37:00
u57,i216,save,142,2025-02-10T16:35:00
u52,i71,play,2388,2025-01-26T05:04:00
u138,i170,skip,17,2025-01-30T17:15:00
u147,i243,play,2002,2025-01-14T13:48:00
u20,i157,play,1018,2025-02-01T01:38:00
u126,i159,play,2420,2025-01-28T14:19:00
u72,i169,pause,196,2025-02-12T11:19:00
u62,i108,like,2297,2025-01-20T10:48:00
u44,i14,play,1877,2025-01-07T12:41:00
u120,i151,like,3324,2025-02-02T18:32:00
u185,i122,play,447,2025-02-23T20:28:00
u48,i89,play,517,2025-01-12T18:05:00
u153,i127,play,3133,2025-01-29T13:40:00
u4,i123,skip,32,2025-02-26T11:50:00
u8,i251,play,1410,2025-01-19T21:45:00
u213,i231,play,1272,2025-02-05T07:31:00
u215,i254,play,2109,2025-01-24T16:17:00
u107,i233,save,180,2025-02-10T22:08:00
u106,i83,play,151,2025-01-11T04:23:00
u81,i44,pause,298,2025-01-13T09:34:00
u92,i249,play,975,2025-02-05T11:19:00
u99,i126,play,1467,2025-02-19T05:25:00
u204,i115,play,2952,2025-02-25T07:30:00
u16,i246,pause,205,2025-02-22T16:55:00
u181,i66,play,2068,2025-02-25T22:10:00
u50,i30,play,1966,2025-01-15T00:48:00
u206,i123,complete,1813,2025-02-16T06:48:00
u165,i218,save,99,2025-02-12T15:56:00
u16,i185,save,160,2025-02-05T21:15:00
u169,i106,play,3375,2025-02-09T20:26:00
u59,i78,save,119,2025-02-20T15:51:00
u27,i107,play,848,2025-01-14T05:03:00
u35,i153,pause,142,2025-02-14T15:54:00
u41,i70,play,424,2025-02-22T06:28:00
u55,i38,play,3281,2025-02-13T07:55:00
u152,i175,complete,1050,2025-02-13T07:05:00
u11,i57,like,1159,2025-01-02T04:04:00
u98,i105,play,3023,2025-01-01T16:01:00
u64,i80,skip,40,2025-01-17T03:02:00
u50,i32,play,1346,2025-01-05T07:43:00
u20,i96,play,3068,2025-01-20T02:07:00
u46,i131,pause,94,2025-02-17T03:42:00
u84,i243,play,650,2025-01-09T13:00:00
u137,i62,play,2569,2025-01-05T01:46:00
u117,i107,like,2823,2025-01-07T00:12:00
u188,i1,play,1759,2025-02-19T01:53:00
u148,i252,play,360,2025-01-04T21:23:00
u131,i149,play,930,2025-02-15T07:25:00
u85,i6,like,2346,2025-01-12T17:29:00
u63,i201,play,2065,2025-02-11T04:31:00
u61,i4,like,222,2025-02-11T04:16:00
u43,i28,play,478,2025-02-23T10:19:00
u65,i44,like,2770,2025-01-26T02:24:00
u37,i145,play,452,2025-02-14T14:15:00
u36,i202,play,433,2025-01-14T02:34:00
u91,i7,pause,273,2025-01-23T22:21:00
u214,i46,play,161,2025-01-02T21:10:00
u54,i76,play,347,2025-02-12T02:12:00
u101,i149,skip,27,2025-01-11T05:51:00
u27,i244,skip,28,2025-02-28T00:00:00
u72,i201,play,2943,2025-02-01T02:10:00
u57,i233,complete,1505,2025-03-01T04:05:00
u210,i143,complete,675,2025-01-06T20:16:00
u95,i20,play,642,2025-02-18T08:59:00
u139,i153,play,2031,2025-02-26T13:03:00
u7,i71,pause,82,2025-01-03T16:15:00
u195,i10,play,768,2025-02-16T06:05:00
u144,i78,complete,1035,2025-02-19T08:17:00
u18,i65,skip,28,2025-01-25T17:15:00
u73,i151,like,1652,2025-01-05T01:47:00
u96,i244,play,2857,2025-01-08T16:54:00
u41,i23,play,3388,2025-02-09T11:01:00
u213,i207,skip,39,2025-01-23T02:52:00
u12,i26,play,744,2025-02-22T21:26:00
u200,i124,pause,220,2025-01-09T20:24:00
u51,i212,play,3473,2025-01-15T06:50:00
u23,i241,skip,9,2025-02-22T07:00:00
u112,i241,pause,138,2025-02-28T22:39:00
u157,i150,play,2221,2025-02-17T11:23:00
u4,i173,play,868,2025-01-18T10:23:00
u160,i135,complete,3538,2025-01-04T01:34:00
u52,i245,play,2057,2025-01-09T23:31:00
u154,i210,complete,2818,2025-01-28T16:10:00
u32,i151,complete,2232,2025-01-08T20:31:00
u158,i158,skip,18,2025-02-12T18:19:00
u98,i143,skip,32,2025-02-04T07:13:00
u127,i206,play,2467,2025-01-12T11:43:00
u53,i22,complete,1031,2025-01-01T22:06:00
u4,i156,play,1781,2025-01-02T01:23:00
u60,i114,play,537,2025-01-05T07:50:00
u80,i198,skip,24,2025-02-01T21:44:00
u134,i183,play,3317,2025-01-19T05:47:00
u88,i145,like,2729,2025-02-20T10:50:00
u88,i17,play,1702,2025-01-22T04:49:00
u200,i99,play,596,2025-02-03T00:40:00
u2,i162,play,3300,2025-01-17T19:04:00
u104,i202,play,1205,2025-02-06T06:14:00
u141,i102,play,1699,2025-02-02T20:58:00
u75,i155,pause,280,2025-01-04T23:45:00
u46,i3,play,2558,2025-02-03T04:27:00
u99,i165,skip,10,2025-01-06T04:13:00
u96,i10,play,184,2025-01-20T17:12:00
u1,i124,play,555,2025-01-28T16:22:00
u58,i256,play,3200,2025-01-26T13:15:00
u209,i162,like,1451,2025-01-13T10:47:00
u152,i2,like,3483,2025-02-07T04:14:00
u104,i51,play,2990,2025-01-09T22:17:00
u97,i69,pause,97,2025-02-13T04:45:00
u175,i251,play,2761,2025-02-08T22:36:00
u92,i108,skip,6,2025-02-19T03:20:00
u37,i214,save,86,2025-02-16T23:05:00
u204,i34,skip,37,2025-02-12T04:32:00
u83,i124,play,502,2025-01-07T03:52:00
u107,i87,pause,200,2025-01-26T06:13:00
u71,i256,pause,220,2025-02-10T08:35:00
u180,i37,play,3181,2025-01-31T09:06:00
u152,i84,play,1360,2025-01-06T11:05:00
u212,i14,pause,236,2025-01-21T18:44:00
u219,i34,skip,21,2025-02-19T13:39:00
u187,i221,play,2392,2025-02-15T23:48:00
u13,i56,play,2129,2025-02-27T23:52:00
u182,i22,complete,1848,2025-02-24T01:48:00
u67,i70,skip,31,2025-01-13T14:11:00
u180,i7,like,3188,2025-02-14T15:11:00
u121,i62,play,2610,2025-01-11T06:46:00
u164,i106,play,1909,2025-01-14T01:46:00
u103,i123,like,1930,2025-01-14T15:00:00
u68,i64,complete,297,2025-02-03T08:32:00
u47,i247,complete,217,2025-02-26T15:16:00
u82,i230,skip,30,2025-02-25T01:41:00
u154,i174,like,2490,2025-01-05T12:07:00
u110,i240,complete,349,2025-01-08T19:18:00
u35,i199,play,2156,2025-01-21T09:06:00
u3,i248,play,2106,2025-01-04T22:48:00
u201,i219,complete,3504,2025-02-03T15:16:00
u163,i56,skip,23,2025-02-26T12:47:00
u197,i71,complete,1023,2025-01-17T16:49:00
u136,i163,play,1884,2025-01-31T06:55:00
u103,i123,play,187,2025-01-17T19:50:00
u169,i83,like,2693,2025-01-05T22:08:00
u140,i16,complete,2391,2025-01-29T12:18:00
u174,i118,play,517,2025-02-14T15:54:00
u128,i197,play,3463,2025-01-04T02:35:00
u128,i89,play,3013,2025-01-08T15:31:00
u167,i222,play,173,2025-01-10T22:48:00
u110,i108,play,1809,2025-01-27T00:28:00
u123,i191,like,678,2025-02-03T18:02:00
u62,i162,like,1812,2025-02-09T13:01:00
u52,i67,play,3479,2025-02-04T06:48:00
u125,i248,play,705,2025-02-16T04:44:00
u15,i49,complete,223,2025-01-30T07:46:00
u138,i76,complete,518,2025-02-18T11:40:00
u137,i191,complete,2065,2025-01-12T04:24:00
u122,i70,like,452,2025-01-10T19:49:00
u91,i219,play,458,2025-01-04T07:25:00
u88,i188,play,3524,2025-01-15T23:56:00
u145,i83,play,3062,2025-02-28T13:30:00
u125,i63,play,377,2025-01-09T19:23:00
u30,i203,play,199,2025-02-26T03:00:00
u206,i148,complete,3474,2025-02-24T18:13:00
u52,i219,pause,197,2025-02-12T04:39:00
u195,i38,save,33,2025-01-21T19:42:00
u21,i116,play,2506,2025-02-03T21:25:00
u93,i100,play,611,2025-02-22T22:39:00
u148,i88,play,1433,2025-01-10T10:24:00
u59,i48,complete,1267,2025-01-08T18:54:00
u14,i113,pause,197,2025-01-04T04:34:00
u20,i52,complete,2945,2025-01-18T02:44:00
u185,i249,play,2093,2025-02-13T18:57:00
u201,i72,play,860,2025-02-12T15:58:00
u207,i212,complete,223,2025-01-12T23:14:00
u88,i215,pause,259,2025-02-13T05:44:00
u122,i150,pause,188,2025-02-08T05:44:00
u17,i32,pause,268,2025-02-21T13:49:00
u158,i258,play,257,2025-01-02T21:03:00
u22,i217,play,2817,2025-01-10T15:32:00
u20,i257,play,1106,2025-02-09T04:28:00
u204,i83,play,730,2025-01-17T17:14:00
u190,i22,pause,258,2025-01-05T12:50:00
u68,i148,play,3326,2025-02-22T02:26:00
u16,i143,complete,2281,2025-02-28T22:39:00
u102,i249,skip,16,2025-01-22T12:50:00
u5,i155,complete,2222,2025-01-14T23:48:00
u24,i117,pause,218,2025-01-24T01:02:00
u86,i13,play,2266,2025-02-23T10:13:00
u91,i164,play,278,2025-02-16T12:44:00
u80,i219,complete,2949,2025-01-10T23:25:00
u3,i244,play,1786,2025-01-05T02:25:00
u6,i183,pause,225,2025-02-19T10:01:00
u54,i229,play,3523,2025-02-15T09:39:00
u216,i84,save,56,2025-02-07T04:46:00
u32,i64,complete,2544,2025-01-27T11:33:00
u78,i98,play,982,2025-02-10T00:20:00
u78,i51,complete,3259,2025-02-18T08:17:00
u96,i240,like,1781,2025-01-20T18:50:00
u144,i216,play,631,2025-02-14T04:27:00
u155,i79,pause,62,2025-02-20T06:58:00
u151,i214,play,1322,2025-01-19T14:31:00
u121,i113,play,320,2025-01-11T18:03:00
u94,i78,play,2599,2025-02-15T07:26:00
u10,i181,like,3540,2025-01-30T02:14:00
u201,i232,play,1879,2025-02-25T12:31:00
u1,i177,like,1614,2025-01-22T20:44:00
u5,i219,play,2807,2025-02-12T09:58:00
u182,i204,play,3364,2025-01-31T22:44:00
u58,i138,play,363,2025-01-04T17:28:00
u90,i225,complete,3532,2025-01-29T20:51:00
u86,i8,play,2790,2025-01-04T05:40:00
u125,i207,play,1181,2025-02-23T04:24:00
u106,i60,play,3043,2025-01-11T23:49:00
u159,i160,play,2520,2025-02-23T08:42:00
u185,i93,complete,1742,2025-02-19T14:59:00
u173,i129,pause,171,2025-01-11T10:32:00
u96,i35,play,2086,2025-02-04T23:36:00
u97,i132,play,2781,2025-01-16T07:04:00
u168,i143,like,3155,2025-01-14T05:18:00
u45,i211,complete,663,2025-02-19T00:23:00
u89,i85,skip,25,2025-02-17T16:58:00
u2,i109,play,1555,2025-01-09T10:36:00
u92,i162,pause,99,2025-01-31T13:29:00
u51,i109,play,2227,2025-01-16T02:11:00
u123,i229,play,1278,2025-02-25T11:39:00
u113,i113,play,2295,2025-02-28T18:29:00
u88,i215,play,131,2025-02-07T04:35:00
u132,i6,play,1131,2025-02-21T06:29:00
u139,i79,play,2135,2025-02-20T08:50:00
u82,i86,skip,33,2025-02-14T21:00:00
u6,i86,play,633,2025-01-14T18:36:00
u187,i189,skip,29,2025-01-04T22:27:00
u90,i49,save,179,2025-01-29T09:01:00
u35,i227,play,2218,2025-02-17T20:20:00
u33,i219,play,1538,2025-01-08T02:44:00
u134,i129,play,1769,2025-02-02T22:53:00
u98,i34,skip,9,2025-02-22T16:43:00
u163,i174,play,2955,2025-01-11T19:21:00
u163,i133,play,2499,2025-02-03T08:38:00
u118,i115,play,1684,2025-02-24T16:16:00
u59,i34,skip,28,2025-02-23T02:52:00
u5,i239,play,2933,2025-01-26T15:02:00
u209,i260,complete,938,2025-02-16T07:55:00
u147,i190,play,3507,2025-01-25T15:46:00
u74,i160,complete,3552,2025-02-17T03:05:00
u148,i101,pause,170,2025-01-04T01:28:00
u21,i221,pause,120,2025-02-06T15:58:00
u57,i186,play,1556,2025-02-15T20:58:00
u10,i137,complete,820,2025-02-18T06:17:00
u6,i80,complete,1297,2025-02-16T20:33:00
u116,i135,complete,3267,2025-02-17T14:44:00
u129,i100,complete,439,2025-02-10T12:46:00
u44,i109,like,1095,2025-02-13T13:02:00
u183,i260,play,2134,2025-02-01T23:10:00
u106,i163,play,1363,2025-01-15T20:12:00
u69,i120,play,3250,2025-01-03T03:20:00
u44,i117,play,1149,2025-01-15T18:13:00
u65,i81,play,1686,2025-01-23T15:11:00
u172,i199,play,1680,2025-01-02T14:59:00
u156,i118,like,561,2025-02-24T18:36:00
u67,i221,play,3591,2025-02-21T04:33:00
u86,i115,play,3103,2025-01-16T22:57:00
u187,i100,play,2202,2025-01-09T03:49:00
u4,i124,like,912,2025-01-26T07:48:00
